state,district_name,district_lgd_code,fiscal_year,amount_spent
Karnataka,Chitradurga,533,2015-16,0.19999999999999998
Karnataka,Chitradurga,533,2016-17,0.08
Karnataka,Chitradurga,533,2017-18,233.57999999999998
Karnataka,Chitradurga,533,2018-19,17.48
Karnataka,Chitradurga,533,2019-20,3.82
Karnataka,Chitradurga,533,2020-21,9.51
Karnataka,Chitradurga,533,2021-22,11.04
Karnataka,Chitradurga,533,2022-23,6.17
Karnataka,Chitradurga,533,2023-24,7.2
Karnataka,Dakshina Kannada,534,2014-15,0.33999999999999997
Karnataka,Dakshina Kannada,534,2015-16,0.7
Karnataka,Dakshina Kannada,534,2016-17,1.11
Karnataka,Dakshina Kannada,534,2017-18,1.6099999999999999
Karnataka,Dakshina Kannada,534,2018-19,51.37
Karnataka,Dakshina Kannada,534,2019-20,83.83
Karnataka,Dakshina Kannada,534,2020-21,45.79
Karnataka,Dakshina Kannada,534,2021-22,33.72
Karnataka,Dakshina Kannada,534,2022-23,33.300000000000004
Karnataka,Dakshina Kannada,534,2023-24,39.67
Karnataka,Davanagere,535,2014-15,0.02
Karnataka,Davanagere,535,2015-16,0.0
Karnataka,Davanagere,535,2018-19,0.09
Karnataka,Davanagere,535,2019-20,1.67
Karnataka,Davanagere,535,2020-21,1.46
Karnataka,Davanagere,535,2021-22,3.8
Karnataka,Davanagere,535,2022-23,4.390000000000001
Karnataka,Davanagere,535,2023-24,14.16
Karnataka,Dharwad,536,2014-15,0.39
Karnataka,Dharwad,536,2015-16,1.62
Karnataka,Dharwad,536,2016-17,6.199999999999999
Karnataka,Dharwad,536,2017-18,2.9399999999999995
Karnataka,Dharwad,536,2018-19,4.799999999999999
Karnataka,Dharwad,536,2019-20,26.380000000000003
Karnataka,Dharwad,536,2020-21,27.03
Karnataka,Dharwad,536,2021-22,40.559999999999995
Karnataka,Dharwad,536,2022-23,21.38
Karnataka,Dharwad,536,2023-24,38.02
Karnataka,Gadag,537,2015-16,1.7999999999999998
Karnataka,Gadag,537,2016-17,1.29
Karnataka,Gadag,537,2017-18,3.0100000000000002
Karnataka,Gadag,537,2018-19,0.4
Karnataka,Gadag,537,2019-20,0.8200000000000001
Karnataka,Gadag,537,2020-21,2.0999999999999996
Karnataka,Gadag,537,2021-22,1.48
Karnataka,Gadag,537,2022-23,4.63
Karnataka,Gadag,537,2023-24,4.1
Karnataka,Hassan,539,2015-16,0.91
Karnataka,Hassan,539,2016-17,1.32
Karnataka,Hassan,539,2017-18,0.54
Karnataka,Hassan,539,2018-19,0.27
Karnataka,Hassan,539,2019-20,2.0
Karnataka,Hassan,539,2020-21,1.66
Karnataka,Hassan,539,2021-22,5.61
Karnataka,Hassan,539,2022-23,2.2399999999999998
Karnataka,Hassan,539,2023-24,6.720000000000001
Karnataka,Haveri,540,2015-16,0.6399999999999999
Karnataka,Haveri,540,2016-17,0.1
Karnataka,Haveri,540,2017-18,0.5
Karnataka,Haveri,540,2018-19,0.5900000000000001
Karnataka,Haveri,540,2019-20,1.4000000000000001
Karnataka,Haveri,540,2020-21,0.9000000000000001
Karnataka,Haveri,540,2021-22,7.7
Karnataka,Haveri,540,2022-23,11.17
Karnataka,Haveri,540,2023-24,7.57
Karnataka,Kalaburagi,538,2014-15,1.55
Karnataka,Kalaburagi,538,2015-16,0.3
Karnataka,Kalaburagi,538,2016-17,0.2
Karnataka,Kalaburagi,538,2017-18,0.18
Karnataka,Kalaburagi,538,2018-19,0.41000000000000003
Karnataka,Kalaburagi,538,2019-20,0.1
Karnataka,Kalaburagi,538,2020-21,2.38
Karnataka,Kalaburagi,538,2021-22,18.88
Karnataka,Kalaburagi,538,2022-23,16.189999999999998
Karnataka,Kalaburagi,538,2023-24,18.689999999999998
Karnataka,Kodagu,541,2014-15,0.01
Karnataka,Kodagu,541,2015-16,0.24
Karnataka,Kodagu,541,2016-17,1.04
Karnataka,Kodagu,541,2017-18,1.23
Karnataka,Kodagu,541,2018-19,2.5100000000000002
Karnataka,Kodagu,541,2019-20,2.1
Karnataka,Kodagu,541,2020-21,3.8
Karnataka,Kodagu,541,2021-22,20.150000000000002
Karnataka,Kodagu,541,2022-23,5.49
Karnataka,Kodagu,541,2023-24,4.95
Karnataka,Kolar,542,2014-15,0.54
Karnataka,Kolar,542,2015-16,7.34
Karnataka,Kolar,542,2016-17,9.49
Karnataka,Kolar,542,2017-18,4.1899999999999995
Karnataka,Kolar,542,2018-19,9.86
Karnataka,Kolar,542,2019-20,17.53
Karnataka,Kolar,542,2020-21,11.229999999999999
Karnataka,Kolar,542,2021-22,13.92
Karnataka,Kolar,542,2022-23,27.330000000000002
Karnataka,Kolar,542,2023-24,51.71
Karnataka,Koppal,543,2014-15,0.36
Karnataka,Koppal,543,2015-16,0.22
Karnataka,Koppal,543,2016-17,0.7
Karnataka,Koppal,543,2017-18,0.30000000000000004
Karnataka,Koppal,543,2018-19,1.2800000000000002
Karnataka,Koppal,543,2019-20,0.47
Karnataka,Koppal,543,2020-21,1.9700000000000002
Karnataka,Koppal,543,2021-22,4.32
Karnataka,Koppal,543,2022-23,4.84
Karnataka,Koppal,543,2023-24,10.71
Karnataka,Mandya,544,2014-15,0.02
Karnataka,Mandya,544,2015-16,0.02
Karnataka,Mandya,544,2016-17,0.21
Karnataka,Mandya,544,2017-18,0.25
Karnataka,Mandya,544,2018-19,0.18
Karnataka,Mandya,544,2019-20,0.39
Karnataka,Mandya,544,2020-21,2.1
Karnataka,Mandya,544,2021-22,6.67
Karnataka,Mandya,544,2022-23,6.05
Karnataka,Mandya,544,2023-24,5.2
Karnataka,Mysuru,545,2014-15,0.8400000000000001
Karnataka,Mysuru,545,2015-16,2.96
Karnataka,Mysuru,545,2016-17,5.45
Karnataka,Mysuru,545,2017-18,4.07
Karnataka,Mysuru,545,2018-19,3.9099999999999997
Karnataka,Mysuru,545,2019-20,24.17
Karnataka,Mysuru,545,2020-21,16.57
Karnataka,Mysuru,545,2021-22,48.21
Karnataka,Mysuru,545,2022-23,49.15
Karnataka,Mysuru,545,2023-24,155.67000000000002
Karnataka,Nec/ Not Mentioned,Not Applicable,2014-15,257.62
Karnataka,Nec/ Not Mentioned,Not Applicable,2015-16,277.12
Karnataka,Nec/ Not Mentioned,Not Applicable,2016-17,793.6700000000001
Karnataka,Nec/ Not Mentioned,Not Applicable,2017-18,789.58
Karnataka,Nec/ Not Mentioned,Not Applicable,2018-19,1039.8500000000001
Karnataka,Nec/ Not Mentioned,Not Applicable,2019-20,1107.71
Karnataka,Nec/ Not Mentioned,Not Applicable,2020-21,923.42
Karnataka,Nec/ Not Mentioned,Not Applicable,2021-22,281.6
Karnataka,Nec/ Not Mentioned,Not Applicable,2022-23,1334.71
Karnataka,Nec/ Not Mentioned,Not Applicable,2023-24,1428.25
Karnataka,Pan India,Not Applicable,2021-22,0.01
Karnataka,Pan India,Not Applicable,2023-24,0.28
Karnataka,Raichur,546,2014-15,1.73
Karnataka,Raichur,546,2015-16,1.8599999999999999
Karnataka,Raichur,546,2016-17,0.05
Karnataka,Raichur,546,2018-19,5.0
Karnataka,Raichur,546,2019-20,4.51
Karnataka,Raichur,546,2020-21,4.5
Karnataka,Raichur,546,2021-22,17.32
Karnataka,Raichur,546,2022-23,10.129999999999999
Karnataka,Raichur,546,2023-24,22.16
Karnataka,Ramanagara,631,2015-16,1.6900000000000002
Karnataka,Ramanagara,631,2016-17,0.76
Karnataka,Ramanagara,631,2017-18,11.969999999999999
Karnataka,Ramanagara,631,2018-19,15.23
Karnataka,Ramanagara,631,2019-20,20.56
Karnataka,Ramanagara,631,2020-21,33.51
Karnataka,Ramanagara,631,2021-22,3.23
Karnataka,Ramanagara,631,2022-23,0.09
Karnataka,Ramanagara,631,2023-24,0.23
Karnataka,Shivamogga,547,2014-15,0.8500000000000001
Karnataka,Shivamogga,547,2015-16,2.36
Karnataka,Shivamogga,547,2016-17,0.55
Karnataka,Shivamogga,547,2017-18,0.17
Karnataka,Shivamogga,547,2018-19,3.88
Karnataka,Shivamogga,547,2019-20,6.7700000000000005
Karnataka,Shivamogga,547,2020-21,8.47
Karnataka,Shivamogga,547,2021-22,6.81
Karnataka,Shivamogga,547,2022-23,5.07
Karnataka,Shivamogga,547,2023-24,8.98
Karnataka,Tumakuru,548,2014-15,0.02
Karnataka,Tumakuru,548,2015-16,0.8
Karnataka,Tumakuru,548,2016-17,1.0
Karnataka,Tumakuru,548,2017-18,1.64
Karnataka,Tumakuru,548,2018-19,4.05
Karnataka,Tumakuru,548,2019-20,5.72
Karnataka,Tumakuru,548,2020-21,3.8800000000000003
Karnataka,Tumakuru,548,2021-22,16.22
Karnataka,Tumakuru,548,2022-23,19.73
Karnataka,Tumakuru,548,2023-24,30.34
Karnataka,Udupi,549,2014-15,2.25
Karnataka,Udupi,549,2015-16,140.93999999999997
Karnataka,Udupi,549,2016-17,1.5
Karnataka,Udupi,549,2017-18,0.77
Karnataka,Udupi,549,2018-19,10.42
Karnataka,Udupi,549,2019-20,17.55
Karnataka,Udupi,549,2020-21,4.73
Karnataka,Udupi,549,2021-22,20.45
Karnataka,Udupi,549,2022-23,24.94
Karnataka,Udupi,549,2023-24,26.86
Karnataka,Uttara Kannada,550,2014-15,0.26
Karnataka,Uttara Kannada,550,2015-16,0.45999999999999996
Karnataka,Uttara Kannada,550,2016-17,2.77
Karnataka,Uttara Kannada,550,2017-18,0.47
Karnataka,Uttara Kannada,550,2018-19,9.6
Karnataka,Uttara Kannada,550,2019-20,4.84
Karnataka,Uttara Kannada,550,2020-21,5.18
Karnataka,Uttara Kannada,550,2021-22,11.45
Karnataka,Uttara Kannada,550,2022-23,10.65
Karnataka,Uttara Kannada,550,2023-24,19.18
Karnataka,Vijayanagara,738,2019-20,0.5
Karnataka,Vijayanagara,738,2021-22,0.0
Karnataka,Vijayanagara,738,2022-23,0.31
Karnataka,Vijayanagara,738,2023-24,0.6
Karnataka,Vijayapura,530,2017-18,1.83
Karnataka,Vijayapura,530,2018-19,0.0
Karnataka,Vijayapura,530,2019-20,0.2
Karnataka,Vijayapura,530,2020-21,1.25
Karnataka,Vijayapura,530,2021-22,1.1300000000000001
Karnataka,Vijayapura,530,2022-23,4.96
Karnataka,Vijayapura,530,2023-24,3.23
Karnataka,Yadgir,635,2018-19,0.03
Karnataka,Yadgir,635,2019-20,1.5699999999999998
Karnataka,Yadgir,635,2020-21,0.97
Karnataka,Yadgir,635,2021-22,2.8400000000000003
Kerala,Alappuzha,554,2014-15,3.33
Kerala,Alappuzha,554,2015-16,0.0
Kerala,Alappuzha,554,2016-17,0.02
Kerala,Alappuzha,554,2017-18,1.9300000000000002
Kerala,Alappuzha,554,2018-19,6.66
Kerala,Alappuzha,554,2019-20,2.7600000000000002
Kerala,Alappuzha,554,2020-21,1.61
Kerala,Alappuzha,554,2021-22,3.9
Kerala,Alappuzha,554,2022-23,4.5
Kerala,Alappuzha,554,2023-24,5.54
Kerala,Ernakulam,555,2014-15,16.71
Kerala,Ernakulam,555,2015-16,17.16
Kerala,Ernakulam,555,2016-17,17.51
Kerala,Ernakulam,555,2017-18,59.550000000000004
Kerala,Ernakulam,555,2018-19,65.61
Kerala,Ernakulam,555,2019-20,58.21
Kerala,Ernakulam,555,2020-21,64.25
Kerala,Ernakulam,555,2021-22,89.71
Kerala,Ernakulam,555,2022-23,150.31
Kerala,Ernakulam,555,2023-24,168.52
Kerala,Idukki,556,2014-15,0.05
Kerala,Idukki,556,2015-16,0.25
Kerala,Idukki,556,2016-17,0.12
Kerala,Idukki,556,2017-18,1.27
Kerala,Idukki,556,2018-19,1.18
Kerala,Idukki,556,2019-20,1.04
Kerala,Idukki,556,2020-21,0.78
Kerala,Idukki,556,2021-22,7.68
Kerala,Idukki,556,2022-23,10.58
Kerala,Idukki,556,2023-24,10.95
Kerala,Kannur,557,2014-15,0.11
Kerala,Kannur,557,2015-16,0.0
Kerala,Kannur,557,2016-17,0.15
Kerala,Kannur,557,2017-18,0.96
Kerala,Kannur,557,2018-19,2.38
Kerala,Kannur,557,2019-20,0.78
Kerala,Kannur,557,2020-21,4.430000000000001
Kerala,Kannur,557,2021-22,9.75
Kerala,Kannur,557,2022-23,8.96
Kerala,Kannur,557,2023-24,7.69
Kerala,Kasaragod,558,2017-18,0.33999999999999997
Kerala,Kasaragod,558,2019-20,0.75
Kerala,Kasaragod,558,2020-21,1.1700000000000002
Kerala,Kasaragod,558,2021-22,1.25
Kerala,Kasaragod,558,2022-23,3.73
Kerala,Kasaragod,558,2023-24,3.23
Kerala,Kollam,559,2014-15,0.15000000000000002
Kerala,Kollam,559,2015-16,0.4
Kerala,Kollam,559,2016-17,0.16
Kerala,Kollam,559,2017-18,0.77
Kerala,Kollam,559,2018-19,0.29
Kerala,Kollam,559,2019-20,1.63
Kerala,Kollam,559,2020-21,4.32
Kerala,Kollam,559,2021-22,11.44
Kerala,Kollam,559,2022-23,8.48
Kerala,Kollam,559,2023-24,8.370000000000001
Kerala,Kottayam,560,2014-15,1.14
Kerala,Kottayam,560,2015-16,2.04
Kerala,Kottayam,560,2016-17,0.9
Kerala,Kottayam,560,2017-18,1.36
Kerala,Kottayam,560,2018-19,1.82
Kerala,Kottayam,560,2019-20,3.83
Kerala,Kottayam,560,2020-21,4.86
Kerala,Kottayam,560,2021-22,8.32
Kerala,Kottayam,560,2022-23,4.26
Kerala,Kottayam,560,2023-24,9.41
Kerala,Kozhikode,561,2014-15,0.33999999999999997
Kerala,Kozhikode,561,2015-16,1.75
Kerala,Kozhikode,561,2016-17,1.12
Kerala,Kozhikode,561,2017-18,2.12
Kerala,Kozhikode,561,2018-19,3.68
Kerala,Kozhikode,561,2019-20,2.44
Kerala,Kozhikode,561,2020-21,9.92
Kerala,Kozhikode,561,2021-22,10.26
Kerala,Kozhikode,561,2022-23,13.040000000000001
Kerala,Kozhikode,561,2023-24,11.15
Kerala,Malappuram,562,2014-15,0.0
Kerala,Malappuram,562,2015-16,0.33999999999999997
Kerala,Malappuram,562,2016-17,0.53
Kerala,Malappuram,562,2017-18,0.05
Kerala,Malappuram,562,2018-19,5.05
Kerala,Malappuram,562,2019-20,0.11
Kerala,Malappuram,562,2020-21,3.0100000000000002
Kerala,Malappuram,562,2021-22,2.23
Kerala,Malappuram,562,2022-23,4.9
Kerala,Malappuram,562,2023-24,3.65
Kerala,Nec/ Not Mentioned,Not Applicable,2014-15,32.21
Kerala,Nec/ Not Mentioned,Not Applicable,2015-16,93.59
Kerala,Nec/ Not Mentioned,Not Applicable,2016-17,77.62
Kerala,Nec/ Not Mentioned,Not Applicable,2017-18,119.44000000000001
Kerala,Nec/ Not Mentioned,Not Applicable,2018-19,213.86
Kerala,Nec/ Not Mentioned,Not Applicable,2019-20,188.13
Kerala,Nec/ Not Mentioned,Not Applicable,2020-21,134.43
Kerala,Nec/ Not Mentioned,Not Applicable,2021-22,20.12
Kerala,Nec/ Not Mentioned,Not Applicable,2022-23,28.63
Kerala,Nec/ Not Mentioned,Not Applicable,2023-24,25.52
Kerala,Palakkad,563,2014-15,0.85
Kerala,Palakkad,563,2015-16,0.52
Kerala,Palakkad,563,2016-17,0.9600000000000001
Kerala,Palakkad,563,2017-18,0.69
Kerala,Palakkad,563,2018-19,3.2
Kerala,Palakkad,563,2019-20,6.609999999999999
Kerala,Palakkad,563,2020-21,10.94
Kerala,Palakkad,563,2021-22,18.22
Kerala,Palakkad,563,2022-23,31.96
Kerala,Palakkad,563,2023-24,29.830000000000002
Kerala,Pan India,Not Applicable,2023-24,1.26
Kerala,Pathanamthitta,564,2014-15,0.4
Kerala,Pathanamthitta,564,2015-16,0.11
Kerala,Pathanamthitta,564,2016-17,0.15
Kerala,Pathanamthitta,564,2017-18,1.94
Kerala,Pathanamthitta,564,2018-19,4.6899999999999995
Kerala,Pathanamthitta,564,2019-20,1.79
Kerala,Pathanamthitta,564,2020-21,1.43
Kerala,Pathanamthitta,564,2021-22,1.3900000000000001
Kerala,Pathanamthitta,564,2022-23,3.7600000000000002
Kerala,Pathanamthitta,564,2023-24,4.23
Kerala,Thiruvananthapuram,565,2014-15,1.73
Kerala,Thiruvananthapuram,565,2015-16,2.51
Kerala,Thiruvananthapuram,565,2016-17,14.55
Kerala,Thiruvananthapuram,565,2017-18,6.37
Kerala,Thiruvananthapuram,565,2018-19,29.189999999999998
Kerala,Thiruvananthapuram,565,2019-20,6.42
Kerala,Thiruvananthapuram,565,2020-21,10.719999999999999
Kerala,Thiruvananthapuram,565,2021-22,21.16
Kerala,Thiruvananthapuram,565,2022-23,49.67
Kerala,Thiruvananthapuram,565,2023-24,32.77
Kerala,Thrissur,566,2014-15,5.29
Kerala,Thrissur,566,2015-16,17.5
Kerala,Thrissur,566,2016-17,12.88
Kerala,Thrissur,566,2017-18,11.83
Kerala,Thrissur,566,2018-19,18.44
Kerala,Thrissur,566,2019-20,31.380000000000003
Kerala,Thrissur,566,2020-21,44.190000000000005
Kerala,Thrissur,566,2021-22,34.480000000000004
Kerala,Thrissur,566,2022-23,37.42
Kerala,Thrissur,566,2023-24,54.47
Kerala,Wayanad,567,2014-15,0.13
Kerala,Wayanad,567,2015-16,0.23
Kerala,Wayanad,567,2016-17,0.24
Kerala,Wayanad,567,2017-18,0.39
Kerala,Wayanad,567,2018-19,1.4100000000000001
Kerala,Wayanad,567,2019-20,4.3
Kerala,Wayanad,567,2020-21,2.12
Kerala,Wayanad,567,2021-22,4.17
Kerala,Wayanad,567,2022-23,4.04
Kerala,Wayanad,567,2023-24,4.46
Lakshadweep,Lakshadweep District,553,2014-15,0.0
Lakshadweep,Lakshadweep District,553,2015-16,0.3
Lakshadweep,Lakshadweep District,553,2016-17,0.0
Lakshadweep,Lakshadweep District,553,2021-22,0.8600000000000001
Lakshadweep,Lakshadweep District,553,2022-23,0.02
Lakshadweep,Lakshadweep District,553,2023-24,0.36
Lakshadweep,Nec/ Not Mentioned,Not Applicable,2017-18,2.07
Lakshadweep,Nec/ Not Mentioned,Not Applicable,2018-19,0.39
Madhya Pradesh,Agar-Malwa,667,2020-21,0.0
Madhya Pradesh,Alirajpur,639,2017-18,0.25
Madhya Pradesh,Alirajpur,639,2019-20,1.22
Madhya Pradesh,Alirajpur,639,2020-21,0.41000000000000003
Madhya Pradesh,Anuppur,390,2016-17,0.25
Madhya Pradesh,Anuppur,390,2017-18,1.45
Madhya Pradesh,Anuppur,390,2019-20,1.17
Madhya Pradesh,Anuppur,390,2020-21,2.01
Madhya Pradesh,Anuppur,390,2021-22,1.84
Madhya Pradesh,Anuppur,390,2022-23,3.9899999999999998
Madhya Pradesh,Anuppur,390,2023-24,1.22
Madhya Pradesh,Ashoknagar,391,2021-22,1.41
Madhya Pradesh,Ashoknagar,391,2022-23,0.5800000000000001
Madhya Pradesh,Ashoknagar,391,2023-24,1.12
Madhya Pradesh,Balaghat,392,2014-15,2.71
Madhya Pradesh,Balaghat,392,2015-16,2.71
Madhya Pradesh,Balaghat,392,2016-17,2.24
Madhya Pradesh,Balaghat,392,2017-18,1.51
Madhya Pradesh,Balaghat,392,2018-19,0.08
Madhya Pradesh,Balaghat,392,2019-20,0.14
Madhya Pradesh,Balaghat,392,2020-21,0.18
Madhya Pradesh,Balaghat,392,2021-22,1.63
Madhya Pradesh,Balaghat,392,2022-23,3.31
Madhya Pradesh,Balaghat,392,2023-24,3.59
Madhya Pradesh,Barwani,393,2014-15,0.32
Madhya Pradesh,Barwani,393,2019-20,2.12
Madhya Pradesh,Barwani,393,2020-21,3.17
Madhya Pradesh,Barwani,393,2021-22,3.8699999999999997
Madhya Pradesh,Barwani,393,2022-23,6.93
Madhya Pradesh,Barwani,393,2023-24,4.97
Madhya Pradesh,Betul,394,2014-15,1.46
Madhya Pradesh,Betul,394,2015-16,2.02
Madhya Pradesh,Betul,394,2016-17,1.8699999999999999
Madhya Pradesh,Betul,394,2017-18,0.86
Madhya Pradesh,Betul,394,2018-19,0.54
Madhya Pradesh,Betul,394,2019-20,0.02
Madhya Pradesh,Betul,394,2020-21,0.21
Madhya Pradesh,Betul,394,2021-22,1.3900000000000001
Madhya Pradesh,Betul,394,2022-23,3.7
Madhya Pradesh,Betul,394,2023-24,3.58
Madhya Pradesh,Bhind,395,2014-15,9.809999999999999
Madhya Pradesh,Bhind,395,2015-16,0.19
Madhya Pradesh,Bhind,395,2016-17,0.02
Madhya Pradesh,Bhind,395,2017-18,0.63
Madhya Pradesh,Bhind,395,2019-20,3.96
Madhya Pradesh,Bhind,395,2020-21,0.24
Madhya Pradesh,Bhind,395,2021-22,1.92
Madhya Pradesh,Bhind,395,2022-23,1.4800000000000002
Madhya Pradesh,Bhind,395,2023-24,3.35
Madhya Pradesh,Bhopal,396,2014-15,2.58
Madhya Pradesh,Bhopal,396,2015-16,20.14
Madhya Pradesh,Bhopal,396,2016-17,13.290000000000001
Madhya Pradesh,Bhopal,396,2017-18,8.200000000000001
Madhya Pradesh,Bhopal,396,2018-19,6.3
Madhya Pradesh,Bhopal,396,2019-20,8.56
Madhya Pradesh,Bhopal,396,2020-21,31.93
Madhya Pradesh,Bhopal,396,2021-22,46.41
Madhya Pradesh,Bhopal,396,2022-23,41.08
Madhya Pradesh,Bhopal,396,2023-24,39.82
Madhya Pradesh,Burhanpur,397,2017-18,0.07
Madhya Pradesh,Burhanpur,397,2019-20,0.01
Madhya Pradesh,Burhanpur,397,2020-21,0.62
Madhya Pradesh,Burhanpur,397,2021-22,2.06
Madhya Pradesh,Burhanpur,397,2022-23,2.4899999999999998
Madhya Pradesh,Burhanpur,397,2023-24,2.38
Madhya Pradesh,Chhatarpur,398,2015-16,0.9
Madhya Pradesh,Chhatarpur,398,2016-17,0.38
Madhya Pradesh,Chhatarpur,398,2017-18,0.21000000000000002
Madhya Pradesh,Chhatarpur,398,2018-19,0.16
Madhya Pradesh,Chhatarpur,398,2019-20,0.43
Madhya Pradesh,Chhatarpur,398,2020-21,0.96
Madhya Pradesh,Chhatarpur,398,2021-22,7.1000000000000005
Madhya Pradesh,Chhatarpur,398,2022-23,8.56
Madhya Pradesh,Chhatarpur,398,2023-24,11.49
Madhya Pradesh,Chhindwara,399,2014-15,0.16
Madhya Pradesh,Chhindwara,399,2015-16,1.38
Madhya Pradesh,Chhindwara,399,2016-17,2.2
Madhya Pradesh,Chhindwara,399,2017-18,3.29
Madhya Pradesh,Chhindwara,399,2018-19,3.67
Madhya Pradesh,Chhindwara,399,2019-20,7.28
Madhya Pradesh,Chhindwara,399,2020-21,2.02
Madhya Pradesh,Chhindwara,399,2021-22,4.94
Madhya Pradesh,Chhindwara,399,2022-23,8.4
Madhya Pradesh,Chhindwara,399,2023-24,13.85
Madhya Pradesh,Damoh,400,2014-15,0.1
Madhya Pradesh,Damoh,400,2015-16,0.57
Madhya Pradesh,Damoh,400,2016-17,0.8
Madhya Pradesh,Damoh,400,2017-18,0.94
Madhya Pradesh,Damoh,400,2018-19,0.24000000000000002
Madhya Pradesh,Damoh,400,2019-20,1.4500000000000002
Madhya Pradesh,Damoh,400,2020-21,4.2299999999999995
Madhya Pradesh,Damoh,400,2021-22,5.08
Madhya Pradesh,Damoh,400,2022-23,17.15
Madhya Pradesh,Damoh,400,2023-24,7.539999999999999
Madhya Pradesh,Datia,401,2016-17,0.06
Madhya Pradesh,Datia,401,2018-19,0.06
Madhya Pradesh,Datia,401,2019-20,0.14
Madhya Pradesh,Datia,401,2020-21,0.06
Madhya Pradesh,Datia,401,2022-23,0.08
Madhya Pradesh,Datia,401,2023-24,1.04
Madhya Pradesh,Dewas,402,2014-15,1.27
Madhya Pradesh,Dewas,402,2015-16,5.07
Madhya Pradesh,Dewas,402,2016-17,1.38
Madhya Pradesh,Dewas,402,2017-18,0.75
Madhya Pradesh,Dewas,402,2018-19,3.8500000000000005
Madhya Pradesh,Dewas,402,2019-20,3.38
Madhya Pradesh,Dewas,402,2020-21,4.42
Madhya Pradesh,Dewas,402,2021-22,9.46
Madhya Pradesh,Dewas,402,2022-23,10.15
Madhya Pradesh,Dewas,402,2023-24,16.34
Madhya Pradesh,Dhar,403,2014-15,0.14
Madhya Pradesh,Dhar,403,2015-16,1.04
Madhya Pradesh,Dhar,403,2016-17,1.5899999999999999
Madhya Pradesh,Dhar,403,2017-18,2.49
Madhya Pradesh,Dhar,403,2018-19,3.95
Madhya Pradesh,Dhar,403,2019-20,0.9900000000000001
Madhya Pradesh,Dhar,403,2020-21,1.16
Madhya Pradesh,Dhar,403,2021-22,9.24
Madhya Pradesh,Dhar,403,2022-23,13.94
Madhya Pradesh,Dhar,403,2023-24,7.32
Madhya Pradesh,Dindori,404,2014-15,0.79
Madhya Pradesh,Dindori,404,2015-16,0.0
Madhya Pradesh,Dindori,404,2016-17,0.0
Madhya Pradesh,Dindori,404,2017-18,0.36
Madhya Pradesh,Dindori,404,2018-19,0.5800000000000001
Madhya Pradesh,Dindori,404,2019-20,0.54
Madhya Pradesh,Dindori,404,2020-21,0.03
Madhya Pradesh,Dindori,404,2021-22,0.49000000000000005
Madhya Pradesh,Dindori,404,2022-23,0.71
Madhya Pradesh,Dindori,404,2023-24,16.09
Madhya Pradesh,Guna,406,2015-16,0.01
Madhya Pradesh,Guna,406,2016-17,0.06
Madhya Pradesh,Guna,406,2018-19,0.01
Madhya Pradesh,Guna,406,2019-20,0.53
Madhya Pradesh,Guna,406,2020-21,3.88
Madhya Pradesh,Guna,406,2021-22,6.760000000000001
Madhya Pradesh,Guna,406,2022-23,5.68
Madhya Pradesh,Guna,406,2023-24,7.01
Madhya Pradesh,Gwalior,407,2014-15,0.01
Madhya Pradesh,Gwalior,407,2015-16,0.93
Madhya Pradesh,Gwalior,407,2016-17,1.55
Madhya Pradesh,Gwalior,407,2017-18,0.69
Madhya Pradesh,Gwalior,407,2018-19,1.36
Madhya Pradesh,Gwalior,407,2019-20,2.12
Madhya Pradesh,Gwalior,407,2020-21,3.6700000000000004
Madhya Pradesh,Gwalior,407,2021-22,8.07
Madhya Pradesh,Gwalior,407,2022-23,12.280000000000001
Madhya Pradesh,Gwalior,407,2023-24,37.449999999999996
Madhya Pradesh,Harda,408,2019-20,2.55
Madhya Pradesh,Harda,408,2020-21,0.97
Madhya Pradesh,Harda,408,2021-22,3.1399999999999997
Madhya Pradesh,Harda,408,2022-23,0.87
Madhya Pradesh,Harda,408,2023-24,1.81
Madhya Pradesh,Indore,410,2014-15,3.74
Madhya Pradesh,Indore,410,2015-16,8.110000000000001
Madhya Pradesh,Indore,410,2016-17,5.13
Madhya Pradesh,Indore,410,2017-18,2.91
Madhya Pradesh,Indore,410,2018-19,13.59
Madhya Pradesh,Indore,410,2019-20,15.079999999999998
Madhya Pradesh,Indore,410,2020-21,29.790000000000003
Madhya Pradesh,Indore,410,2021-22,58.74
Madhya Pradesh,Indore,410,2022-23,56.519999999999996
Madhya Pradesh,Indore,410,2023-24,54.150000000000006
Madhya Pradesh,Jabalpur,411,2014-15,0.53
Madhya Pradesh,Jabalpur,411,2015-16,1.03
Madhya Pradesh,Jabalpur,411,2016-17,10.28
Madhya Pradesh,Jabalpur,411,2017-18,3.4
Madhya Pradesh,Jabalpur,411,2018-19,1.4100000000000001
Madhya Pradesh,Jabalpur,411,2019-20,1.82
Madhya Pradesh,Jabalpur,411,2020-21,5.529999999999999
Madhya Pradesh,Jabalpur,411,2021-22,4.97
Madhya Pradesh,Jabalpur,411,2022-23,10.5
Madhya Pradesh,Jabalpur,411,2023-24,15.969999999999999
Madhya Pradesh,Jhabua,412,2016-17,4.0600000000000005
Madhya Pradesh,Jhabua,412,2018-19,0.12
Madhya Pradesh,Jhabua,412,2019-20,0.01
Madhya Pradesh,Jhabua,412,2020-21,1.3900000000000001
Madhya Pradesh,Jhabua,412,2021-22,7.6
Madhya Pradesh,Jhabua,412,2022-23,10.780000000000001
